Rotation,Year,Month,DayAndTime,Day,DateInt,Date,Julian Date
1196,1943,2,5.9705,5,19430205.0,1943.09855,2430761.47053
1197,1943,3,5.306,5,19430305.0,1943.1734399999998,2430788.80603
1198,1943,4,1.6136,1,19430401.0,1943.24826,2430816.1136
1199,1943,4,28.8783,28,19430428.0,1943.32295,2430843.3782900004
1200,1943,5,26.1021,26,19430526.0,1943.39754,2430870.60211
1201,1943,6,22.3025,22,19430622.0,1943.47206,2430897.80253
1202,1943,7,19.5034,19,19430719.0,1943.5465800000002,2430925.00343
1203,1943,8,15.7247,15,19430815.0,1943.6211600000001,2430952.2247200003
1204,1943,9,11.9753,11,19430911.0,1943.69582,2430979.4753099997
1205,1943,10,9.2526,9,19431009.0,1943.77055,2431006.75257
1206,1943,11,5.5489,5,19431105.0,1943.8453399999999,2431034.04885
1207,1943,12,2.8596,2,19431202.0,1943.9201600000001,2431061.35957
1208,1943,12,30.185,30,19431230.0,1943.99503,2431088.685
1209,1944,1,26.5226,26,19440126.0,1944.0697300000002,2431116.02257
1210,1944,2,22.863000000000003,22,19440222.0,1944.14443,2431143.3629400004
1211,1944,3,21.1839,21,19440321.0,1944.21908,2431170.68392
1212,1944,4,17.4661,17,19440417.0,1944.29362,2431197.9661
1213,1944,5,14.7044,14,19440514.0,1944.3680399999998,2431225.2044
1214,1944,6,10.9111,10,19440610.0,1944.4423800000002,2431252.4111
1215,1944,7,8.1089,8,19440708.0,1944.51669,2431279.6088799997
1216,1944,8,4.3203,4,19440804.0,1944.5910399999998,2431306.82034
1217,1944,8,31.5592,31,19440831.0,1944.6654600000002,2431334.05919
1218,1944,9,27.8269,27,19440927.0,1944.73996,2431361.32689
1219,1944,10,25.1167,25,19441025.0,1944.81453,2431388.61666
1220,1944,11,21.421999999999997,21,19441121.0,1944.88913,2431415.92196
1221,1944,12,18.7416,18,19441218.0,1944.9637699999998,2431443.24155
1222,1945,1,15.0747,15,19450115.0,1945.0385600000002,2431470.5746400002
1223,1945,2,11.4164,11,19450211.0,1945.11347,2431497.91645
1224,1945,3,10.7477,10,19450310.0,1945.18835,2431525.2477
1225,1945,4,7.0466,7,19450407.0,1945.2631399999998,2431552.54661
1226,1945,5,4.3015,4,19450504.0,1945.3378100000002,2431579.80149
1227,1945,5,31.5183,31,19450531.0,1945.41238,2431607.01825
1228,1945,6,27.7167,27,19450627.0,1945.48689,2431607.01825
1229,1945,7,24.9206,24,19450724.0,1945.56143,2431661.4206
1230,1945,8,21.148000000000003,21,19450821.0,1945.63602,2431688.6480099997
1231,1945,9,17.405,17,19450917.0,1945.7107,2431715.90502
1232,1945,10,14.6872,14,19451014.0,1945.7854399999999,2431743.18715
1233,1945,11,10.9868,10,19451110.0,1945.8602399999997,2431770.48679
1234,1945,12,8.3006,8,19451208.0,1945.93507,2431797.80059
1235,1946,1,4.6281,4,19460104.0,1946.00994,2431825.12811
1236,1946,1,31.9684,31,19460131.0,1946.0848399999998,2431852.46839
1237,1946,2,28.3064,28,19460228.0,1946.1597399999998,2431879.8064
1238,1946,3,27.6202,27,19460327.0,1946.23458,2431907.12019
1239,1946,4,23.8926,23,19460423.0,1946.30929,2431934.39263
1240,1946,5,21.1226,21,19460521.0,1946.3839,2431961.62257
1241,1946,6,17.3254,17,19460617.0,1946.4584300000001,2431988.82535
1242,1946,7,14.5245,14,19460714.0,1946.5329399999998,2432016.02448
1243,1946,8,10.7412,10,19460810.0,1946.60751,2432043.24123
1244,1946,9,6.9867,6,19460906.0,1946.68216,2432070.48666
1245,1946,10,4.2598,4,19461004.0,1946.7568800000001,2432097.7598
1246,1946,10,31.5533,31,19461031.0,1946.83165,2432125.05326
1247,1946,11,27.8615,27,19461127.0,1946.90647,2432152.36153
1248,1946,12,25.1843,25,19461225.0,1946.98133,2432179.68431
1249,1947,1,21.5201,21,19470121.0,1947.05622,2432207.02006
1250,1947,2,17.8615,17,19470217.0,1947.13113,2432234.3615
1251,1947,3,17.1876,17,19470317.0,1947.20599,2432261.68758
1252,1947,4,13.4775,13,19470413.0,1947.28076,2432288.9775099996
1253,1947,5,10.7231,10,19470510.0,1947.3554100000001,2432316.22313
1254,1947,6,6.9339,6,19470606.0,1947.4299600000002,2432343.4339400004
1255,1947,7,4.1315,4,19470704.0,1947.5044699999999,2432370.63153
1256,1947,7,31.3392,31,19470731.0,1947.5790100000002,2432397.83922
1257,1947,8,27.5728,27,19470827.0,1947.6536199999998,2432425.07274
1258,1947,9,23.8356,23,19470923.0,1947.72832,2432452.3356
1259,1947,10,21.1219,21,19471021.0,1947.80307,2432479.62194
1260,1947,11,17.4247,17,19471117.0,1947.87788,2432506.9246799997
1261,1947,12,14.7417,14,19471214.0,1947.95272,2432534.24164
1262,1948,1,11.0724,11,19480111.0,1948.0275199999999,2432561.5724400003
1263,1948,2,7.4141,7,19480207.0,1948.10222,2432588.91405
1264,1948,3,5.749,5,19480305.0,1948.1769100000001,2432616.24897
1265,1948,4,2.055,2,19480402.0,1948.25152,2432643.55499
1266,1948,4,29.3178,29,19480429.0,1948.326,2432670.8177400003
1267,1948,5,26.54,26,19480526.0,1948.40038,2432698.04003
1268,1948,6,22.7399,22,19480622.0,1948.4747,2432725.23985
1269,1948,7,19.9411,19,19480719.0,1948.54902,2432752.44112
1270,1948,8,16.1634,16,19480816.0,1948.6234,2432779.6634400003
1271,1948,9,12.4152,12,19480912.0,1948.6978600000002,2432806.91521
1272,1948,10,9.6934,9,19481009.0,1948.7723899999999,2432834.19343
1273,1948,11,5.9904,5,19481105.0,1948.8469699999998,2432861.4904099996
1274,1948,12,3.3018,3,19481203.0,1948.92159,2432888.80178
1275,1948,12,30.6279,30,19481230.0,1948.99625,2432916.12791
1276,1949,1,26.9659,26,19490126.0,1949.0711399999998,2432943.46593
1277,1949,2,23.305999999999997,23,19490223.0,1949.1460399999999,2432970.8059799997
1278,1949,3,22.6257,22,19490322.0,1949.2208899999998,2432998.12567
1279,1949,4,18.906,18,19490418.0,1949.29563,2433025.40597
1280,1949,5,16.1426,16,19490516.0,1949.37025,2433052.6426
1281,1949,6,12.3484,12,19490612.0,1949.4447899999998,2433079.84845
1282,1949,7,9.5464,9,19490709.0,1949.5193100000001,2433107.0463900003
1283,1949,8,5.7588,5,19490805.0,1949.5938600000002,2433134.25881
1284,1949,9,1.9989,1,19490901.0,1949.6684899999998,2433161.4989
1285,1949,9,29.2676,29,19490929.0,1949.7432,2433188.7676
1286,1949,10,26.558000000000003,26,19491026.0,1949.8179699999998,2433216.05802
1287,1949,11,22.8638,22,19491122.0,1949.8927800000001,2433243.3638299997
1288,1949,12,20.184,20,19491220.0,1949.96763,2433270.68397
1289,1950,1,16.5176,16,19500116.0,1950.0425100000002,2433298.0176
1290,1950,2,12.8595,12,19500212.0,1950.11742,2433325.35946
1291,1950,3,12.1899,12,19500312.0,1950.1923,2433352.6899200003
1292,1950,4,8.4873,8,19500408.0,1950.2670899999998,2433379.98729
1293,1950,5,5.7405,5,19500505.0,1950.34175,2433407.24052
1294,1950,6,1.9562,1,19500601.0,1950.4163199999998,2433434.4561900003
1295,1950,6,29.1544,29,19500629.0,1950.4908300000002,2433461.65443
1296,1950,7,26.359,26,19500726.0,1950.56537,2433461.65443
1297,1950,8,22.5875,22,19500822.0,1950.63997,2433516.0874799998
1298,1950,9,18.8454,18,19500918.0,1950.71465,2433543.3454400003
1299,1950,10,16.1282,16,19501016.0,1950.78939,2433570.62816
1300,1950,11,12.4282,12,19501112.0,1950.8641899999998,2433597.92818
1301,1950,12,9.7424,9,19501209.0,1950.93902,2433625.24242
1302,1951,1,6.0706,6,19510106.0,1951.01389,2433652.57054
1303,1951,2,2.4112,2,19510202.0,1951.0888,2433679.9112299997
1304,1951,3,1.7489,1,19510301.0,1951.1637,2433707.2489099996
1305,1951,3,29.0615,29,19510329.0,1951.2385199999999,2433734.56149
1306,1951,4,25.3323,25,19510425.0,1951.31324,2433761.8322900003
1307,1951,5,22.5609,22,19510522.0,1951.3878399999999,2433789.06088
1308,1951,6,18.7631,18,19510618.0,1951.4623600000002,2433816.26309
1309,1951,7,15.9626,15,19510715.0,1951.53688,2433843.46256
1310,1951,8,12.1803,12,19510812.0,1951.61145,2433870.68024
1311,1951,9,8.4267,8,19510908.0,1951.6861,2433897.92674
1312,1951,10,5.7007,5,19511005.0,1951.76082,2433925.20071
1313,1951,11,1.9947,1,19511101.0,1951.8356,2433952.49469
1314,1951,11,29.3034,29,19511129.0,1951.91042,2433979.80345
1315,1951,12,26.6269,26,19511226.0,1951.98528,2434007.12684
1316,1952,1,22.9631,22,19520122.0,1952.0600100000001,2434034.46311
1317,1952,2,19.3045,19,19520219.0,1952.13471,2434061.80446
1318,1952,3,17.6295,17,19520317.0,1952.20937,2434089.12949
1319,1952,4,13.9177,13,19520413.0,1952.28393,2434116.41767
1320,1952,5,11.1616,11,19520511.0,1952.3583600000002,2434143.66157
1321,1952,6,7.3714,7,19520607.0,1952.43271,2434170.87139
1322,1952,7,4.569,4,19520704.0,1952.50702,2434198.06897
1323,1952,7,31.7775,31,19520731.0,1952.5813600000001,2434225.27753
1324,1952,8,28.0123,28,19520828.0,1952.6557699999998,2434252.51229
1325,1952,9,24.2763,24,19520924.0,1952.73026,2434279.77628
1326,1952,10,21.5634,21,19521021.0,1952.8048199999998,2434307.0633900003
1327,1952,11,17.8667,17,19521117.0,1952.87942,2434334.36666
1328,1952,12,15.1842,15,19521215.0,1952.9540600000003,2434361.6841700003
1329,1953,1,11.5155,11,19530111.0,1953.0288100000002,2434389.01547
1330,1953,2,7.8571,7,19530207.0,1953.1037199999998,2434416.35714
1331,1953,3,7.1912,7,19530307.0,1953.1786100000002,2434443.69124
1332,1953,4,3.4956,3,19530403.0,1953.2534100000003,2434470.99562
1333,1953,4,30.7566,30,19530430.0,1953.3281,2434498.2565900004
1334,1953,5,27.9776,27,19530527.0,1953.4026800000001,2434525.47763
1335,1953,6,24.1772,24,19530624.0,1953.4772,2434552.67719
1336,1953,7,21.3792,21,19530721.0,1953.55172,2434579.8791900002
1337,1953,8,17.6028,17,19530817.0,1953.62631,2434607.1028
1338,1953,9,13.8559,13,19530913.0,1953.7009699999999,2434634.3558400003
1339,1953,10,11.1349,11,19531011.0,1953.7757100000001,2434661.6349299997
1340,1953,11,7.4324,7,19531107.0,1953.8505,2434688.93238
1341,1953,12,4.7441,4,19531204.0,1953.92533,2434716.24412
1342,1954,1,1.0696,1,19540101.0,1954.0001899999997,2434743.56958
1343,1954,1,28.4088,28,19540128.0,1954.0750899999998,2434770.90883
1344,1954,2,24.7484,24,19540224.0,1954.15,2434798.2484
1345,1954,3,24.0668,24,19540324.0,1954.2248399999999,2434825.56676
1346,1954,4,20.3453,20,19540420.0,1954.29958,2434852.84531
1347,1954,5,17.5805,17,19540517.0,1954.3741899999998,2434880.08049
1348,1954,6,13.7857,13,19540613.0,1954.44873,2434907.28573
1349,1954,7,10.9841,10,19540710.0,1954.5232399999998,2434934.4840700002
1350,1954,8,7.1976,7,19540807.0,1954.5978,2434961.6976
1351,1954,9,3.4389999999999996,3,19540903.0,1954.6724399999998,2434988.93899
1352,1954,9,30.7087,30,19540930.0,1954.74715,2435016.20873
1353,1954,10,27.9998,27,19541027.0,1954.8219199999999,2435043.49977
1354,1954,11,24.305999999999997,24,19541124.0,1954.8967300000002,2435070.80601
1355,1954,12,21.6267,21,19541221.0,1954.9715800000001,2435098.12667
1356,1955,1,17.9608,17,19550117.0,1955.04647,2435125.46075
1357,1955,2,14.3025,14,19550214.0,1955.12138,2435152.80255
1358,1955,3,13.632,13,19550313.0,1955.19625,2435180.13204
1359,1955,4,9.9277,9,19550409.0,1955.27103,2435207.4277
1360,1955,5,7.1791,7,19550507.0,1955.3457,2435234.67913
1361,1955,6,3.3936,3,19550603.0,1955.42026,2435261.8936099997
1362,1955,6,30.5917,30,19550630.0,1955.49477,2435289.09166
1363,1955,7,27.796999999999997,27,19550727.0,1955.56931,2435316.29696
1364,1955,8,24.0266,24,19550824.0,1955.6439100000002,2435343.52661
1365,1955,9,20.2858,20,19550920.0,1955.71859,2435370.78575
1366,1955,10,17.5694,17,19551017.0,1955.79334,2435398.06935
1367,1955,11,13.8701,13,19551113.0,1955.8681399999998,2435425.37005
1368,1955,12,11.185,11,19551211.0,1955.9429699999998,2435452.6849700003
1369,1956,1,7.5138,7,19560107.0,1956.0178,2435480.01378
1370,1956,2,3.8547,3,19560203.0,1956.0925,2435507.35473
1371,1956,3,2.1918,2,19560302.0,1956.16719,2435534.6918099998
1372,1956,3,29.5028,29,19560329.0,1956.2418100000002,2435562.0028
1373,1956,4,25.7716,25,19560425.0,1956.31632,2435589.27159
1374,1956,5,22.9986,22,19560522.0,1956.3907100000001,2435616.49854
1375,1956,6,19.2001,19,19560619.0,1956.46503,2435643.7000599997
1376,1956,7,16.3999,16,19560716.0,1956.5393399999998,2435670.8999099997
1377,1956,8,12.6187,12,19560812.0,1956.61371,2435670.8999099997
1378,1956,9,8.8666,8,19560908.0,1956.6881600000002,2435725.36662
1379,1956,10,6.1417,6,19561006.0,1956.76268,2435752.64175
1380,1956,11,2.4366,2,19561102.0,1956.8372600000002,2435779.93657
1381,1956,11,29.746,29,19561129.0,1956.91187,2435807.24602
1382,1956,12,27.0701,27,19561227.0,1956.9865300000001,2435834.57008
1383,1957,1,23.4068,23,19570123.0,1957.0613899999998,2435861.90675
1384,1957,2,19.7477,19,19570219.0,1957.1363,2435889.24773
1385,1957,3,19.0714,19,19570319.0,1957.21115,2435916.57139
1386,1957,4,15.3576,15,19570415.0,1957.28591,2435943.85755
1387,1957,5,12.5996,12,19570512.0,1957.36055,2435971.09956
1388,1957,6,8.8083,8,19570608.0,1957.43509,2435998.3083099998
1389,1957,7,6.0059,6,19570706.0,1957.50961,2436025.50594
1390,1957,8,2.2155,2,19570802.0,1957.58415,2436052.71547
1391,1957,8,29.4516,29,19570829.0,1957.65877,2436079.95162
1392,1957,9,25.7169,25,19570925.0,1957.73347,2436107.2168900003
1393,1957,10,23.0049,23,19571023.0,1957.80823,2436134.5049099997
1394,1957,11,19.3089,19,19571119.0,1957.88304,2436161.80884
1395,1957,12,16.627,16,19571216.0,1957.9578800000002,2436189.12701
1396,1958,1,12.9589,12,19580112.0,1958.03276,2436216.4589
1397,1958,2,9.3006,9,19580209.0,1958.1076699999999,2436243.80064
1398,1958,3,8.6339,8,19580308.0,1958.1825600000002,2436271.1339
1399,1958,4,4.9366,4,19580404.0,1958.25736,2436298.4366
1400,1958,5,2.1956,2,19580502.0,1958.3320399999998,2436325.69565
1401,1958,5,29.4153,29,19580529.0,1958.40662,2436352.9152900004
1402,1958,6,25.6144,25,19580625.0,1958.4811399999999,2436380.11442
1403,1958,7,22.8169,22,19580722.0,1958.5556600000002,2436407.31692
1404,1958,8,19.0416,19,19580819.0,1958.63025,2436434.5416200003
1405,1958,9,15.2958,15,19580915.0,1958.70492,2436461.7958
1406,1958,10,12.5758,12,19581012.0,1958.7796600000001,2436489.0757400002
1407,1958,11,8.8738,8,19581108.0,1958.85445,2436516.37384
1408,1958,12,6.1862,6,19581206.0,1958.92928,2436543.68624
1409,1959,1,2.5125,2,19590102.0,1959.0041399999998,2436571.01247
1410,1959,1,29.8522,29,19590129.0,1959.07905,2436598.35225
1411,1959,2,26.1916,26,19590226.0,1959.15395,2436625.6915599997
1412,1959,3,25.5087,25,19590325.0,1959.22879,2436653.00867
1413,1959,4,21.7854,21,19590421.0,1959.30352,2436680.28538
1414,1959,5,19.0189,19,19590519.0,1959.37813,2436707.51885
1415,1959,6,15.2232,15,19590615.0,1959.45267,2436734.72316
1416,1959,7,12.4215,12,19590712.0,1959.52718,2436761.92154
1417,1959,8,8.6359,8,19590808.0,1959.6017399999998,2436789.13587
1418,1959,9,4.8784,4,19590904.0,1959.67638,2436816.37837
1419,1959,10,2.1491,2,19591002.0,1959.7510899999997,2436843.6491
1420,1959,10,29.4409,29,19591029.0,1959.82587,2436870.94091
1421,1959,11,25.7479,25,19591125.0,1959.90068,2436898.24791
1422,1959,12,23.0694,23,19591223.0,1959.9755300000002,2436925.56942
1423,1960,1,19.4043,19,19600119.0,1960.0502800000002,2436952.9042599997
1424,1960,2,15.7462,15,19600215.0,1960.1249899999998,2436980.24617
1425,1960,3,14.0747,14,19600314.0,1960.1996600000002,2437007.57472
1426,1960,4,10.3686,10,19600410.0,1960.27423,2437034.86858
1427,1960,5,7.617999999999999,7,19600507.0,1960.34868,2437062.11803
1428,1960,6,3.8311,3,19600603.0,1960.42304,2437089.33113
1429,1960,7,1.0288,1,19600701.0,1960.49735,2437116.5288
1430,1960,7,28.2347,28,19600728.0,1960.57168,2437143.73465
1431,1960,8,24.4654,24,19600824.0,1960.64608,2437170.9654200003
1432,1960,9,20.7257,20,19600920.0,1960.7205600000002,2437198.22572
1433,1960,10,18.0103,18,19601018.0,1960.7951100000002,2437225.51024
1434,1960,11,14.3117,14,19601114.0,1960.8697,2437252.8116900004
1435,1960,12,11.6274,11,19601211.0,1960.9443399999998,2437280.12738
1436,1961,1,7.957000000000001,7,19610107.0,1961.01906,2437307.45697
1437,1961,2,4.2983,4,19610204.0,1961.09397,2437334.7982799998
1438,1961,3,3.6348,3,19610303.0,1961.1688600000002,2437362.13478
1439,1961,3,30.9443,30,19610330.0,1961.24368,2437389.44426
1440,1961,4,27.2111,27,19610427.0,1961.31839,2437416.7111299997
1441,1961,5,24.4366,24,19610524.0,1961.39298,2437443.93656
1442,1961,6,20.6375,20,19610620.0,1961.4675,2437471.13748
1443,1961,7,17.8377,17,19610717.0,1961.5420199999999,2437498.3377
1444,1961,8,14.0576,14,19610814.0,1961.6166,2437525.55757
1445,1961,9,10.3066,10,19610910.0,1961.69125,2437552.8066
1446,1961,10,7.5826,7,19611007.0,1961.7659800000001,2437580.08262
1447,1961,11,3.878,3,19611103.0,1961.84076,2437607.3780099996
1448,1961,12,1.188,1,19611201.0,1961.91558,2437634.68796
1449,1961,12,28.5126,28,19611228.0,1961.99045,2437662.01263
1450,1962,1,24.8498,24,19620124.0,1962.0653399999999,2437689.3497599997
1451,1962,2,21.1906,21,19620221.0,1962.14025,2437716.69057
1452,1962,3,20.5132,20,19620320.0,1962.2151,2437744.0131599996
1453,1962,4,16.7977,16,19620416.0,1962.28986,2437771.29764
1454,1962,5,14.0381,14,19620514.0,1962.36449,2437798.53809
1455,1962,6,10.245999999999999,10,19620610.0,1962.43903,2437825.74598
1456,1962,7,7.4437,7,19620707.0,1962.51354,2437852.9437
1457,1962,8,3.6541,3,19620803.0,1962.5880899999997,2437880.15407
1458,1962,8,30.8913,30,19620830.0,1962.66272,2437907.39133
1459,1962,9,27.1575,27,19620927.0,1962.73742,2437934.65751
1460,1962,10,24.4461,24,19621024.0,1962.8121800000001,2437961.94611
1461,1962,11,20.7505,20,19621120.0,1962.8869899999997,2437989.2505099997
1462,1962,12,18.0693,18,19621218.0,1962.96183,2438016.56927
1463,1963,1,14.4018,14,19630114.0,1963.0367199999998,2438043.90178
1464,1963,2,10.7438,10,19630210.0,1963.11163,2438043.90178
1465,1963,3,10.0764,10,19630310.0,1963.1865100000002,2438098.57637
1466,1963,4,6.3776,6,19630406.0,1963.26131,2438125.87758
1467,1963,5,3.6349,3,19630503.0,1963.3359899999998,2438153.13488
1468,1963,5,30.8533,30,19630530.0,1963.4105600000003,2438180.35325
1469,1963,6,27.052,27,19630627.0,1963.48507,2438207.55199
1470,1963,7,24.255,24,19630724.0,1963.5596,2438234.7549900003
1471,1963,8,20.4807,20,19630820.0,1963.6341899999998,2438261.98068
1472,1963,9,16.7359,16,19630916.0,1963.70887,2438289.2359
1473,1963,10,14.0166,14,19631014.0,1963.7836100000002,2438316.51662
1474,1963,11,10.3153,10,19631110.0,1963.8584,2438343.8152900003
1475,1963,12,7.6283,7,19631207.0,1963.93323,2438371.12831
1476,1964,1,3.9552,3,19640103.0,1964.0080699999999,2438398.45524
1477,1964,1,31.2955,31,19640131.0,1964.08277,2438425.7954599997
1478,1964,2,27.6344,27,19640227.0,1964.1574699999999,2438453.13442
1479,1964,3,25.9502,25,19640325.0,1964.2321,2438480.45021
1480,1964,4,22.2251,22,19640422.0,1964.30663,2438507.72507
1481,1964,5,19.457,19,19640519.0,1964.38103,2438534.9569599996
1482,1964,6,15.6605,15,19640615.0,1964.4553600000002,2438562.16052
1483,1964,7,12.8592,12,19640712.0,1964.52967,2438589.35918
1484,1964,8,9.0746,9,19640809.0,1964.60403,2438616.57455
1485,1964,9,5.3183,5,19640905.0,1964.6784699999998,2438643.81833
1486,1964,10,2.5901,2,19641002.0,1964.75298,2438671.09013
1487,1964,10,29.8827,29,19641029.0,1964.82755,2438698.3826599997
1488,1964,11,26.1902,26,19641126.0,1964.90216,2438725.6902
1489,1964,12,23.5123,23,19641223.0,1964.9768100000001,2438753.01225
1490,1965,1,19.8475,19,19650119.0,1965.05164,2438780.34748
1491,1965,2,16.1892,16,19650216.0,1965.12655,2438807.6891400004
1492,1965,3,15.5165,15,19650315.0,1965.2014199999999,2438835.01653
1493,1965,4,11.8085,11,19650411.0,1965.2761899999998,2438862.30853
1494,1965,5,9.0562,9,19650509.0,1965.3508399999998,2438889.5562
1495,1965,6,5.2683,5,19650605.0,1965.4253899999999,2438916.76828
1496,1965,7,2.4659999999999997,2,19650702.0,1965.4999100000002,2438943.96598
1497,1965,7,29.6728,29,19650729.0,1965.57445,2438971.17282
1498,1965,8,25.905,25,19650825.0,1965.64905,2438998.40499
1499,1965,9,22.1666,22,19650922.0,1965.72374,2439025.66657
1500,1965,10,19.452,19,19651019.0,1965.7985,2439052.95194
1501,1965,11,15.7539,15,19651115.0,1965.8733,2439080.25391
1502,1965,12,13.0701,13,19651213.0,1965.9481399999997,2439107.57007
1503,1966,1,9.4001,9,19660109.0,1966.02301,2439134.90008
1504,1966,2,5.7414,5,19660205.0,1966.09792,2439162.24144
1505,1966,3,5.0772,5,19660305.0,1966.1728100000003,2439189.57715
1506,1966,4,1.3851,1,19660401.0,1966.24763,2439216.88505
1507,1966,4,28.6501,28,19660428.0,1966.32233,2439244.15009
1508,1966,5,25.8742,25,19660525.0,1966.39692,2439271.37417
1509,1966,6,22.0747,22,19660622.0,1966.4714399999998,2439298.5747
1510,1966,7,19.2755,19,19660719.0,1966.5459600000002,2439325.77551
1511,1966,8,15.4966,15,19660815.0,1966.62054,2439352.99659
1512,1966,9,11.7469,11,19660911.0,1966.6952,2439380.24688
1513,1966,10,9.0238,9,19661009.0,1966.7699300000002,2439407.5238200002
1514,1966,11,5.3198,5,19661105.0,1966.84471,2439434.8198
1515,1966,12,2.6303,2,19661202.0,1966.9195300000001,2439462.13027
1516,1966,12,29.9555,29,19661229.0,1966.9944,2439489.45549
1517,1967,1,26.293000000000003,26,19670126.0,1967.0693,2439516.79299
1518,1967,2,22.6335,22,19670222.0,1967.1442,2439544.13348
1519,1967,3,21.9548,21,19670321.0,1967.21905,2439571.4548
1520,1967,4,18.2374,18,19670418.0,1967.2938,2439598.7374299997
1521,1967,5,15.4762,15,19670515.0,1967.36843,2439625.97617
1522,1967,6,11.6831,11,19670611.0,1967.4429699999998,2439653.1831400003
1523,1967,7,8.881,8,19670708.0,1967.51748,2439680.3809700003
1524,1967,8,5.0923,5,19670805.0,1967.59203,2439707.59229
1525,1967,9,1.3309,1,19670901.0,1967.66666,2439734.83087
1526,1967,9,28.5983,28,19670928.0,1967.74137,2439762.09825
1527,1967,10,25.8877,25,19671025.0,1967.8161300000002,2439789.38773
1528,1967,11,22.1928,22,19671122.0,1967.8909399999998,2439816.69284
1529,1967,12,19.5123,19,19671219.0,1967.9657899999997,2439844.0123099997
1530,1968,1,15.8454,15,19680115.0,1968.0405600000001,2439871.34542
1531,1968,2,12.1874,12,19680212.0,1968.11527,2439898.68737
1532,1968,3,10.5189,10,19680310.0,1968.1899399999998,2439926.0189400003
1533,1968,4,6.8182,6,19680406.0,1968.2645300000001,2439953.31823
1534,1968,5,4.0734,4,19680504.0,1968.339,2439980.57344
1535,1968,5,31.2903,31,19680531.0,1968.4133600000002,2440007.79032
1536,1968,6,27.4887,27,19680627.0,1968.48767,2440034.98866
1537,1968,7,24.6923,24,19680724.0,1968.5620000000001,2440062.19231
1538,1968,8,20.9194,20,19680820.0,1968.63639,2440089.41934
1539,1968,9,17.176,17,19680917.0,1968.7108600000001,2440116.676
1540,1968,10,14.4579,14,19681014.0,1968.7854,2440143.95788
1541,1968,11,10.7574,10,19681110.0,1968.85999,2440171.25742
1542,1968,12,8.0712,8,19681208.0,1968.93462,2440198.5712
1543,1969,1,4.3988,4,19690104.0,1969.0093100000001,2440225.8988200002
1544,1969,1,31.7393,31,19690131.0,1969.08422,2440253.23928
1545,1969,2,28.0776,28,19690228.0,1969.15912,2440280.5775599997
1546,1969,3,27.3917,27,19690327.0,1969.23395,2440307.89169
1547,1969,4,23.6644,23,19690423.0,1969.30867,2440335.16443
1548,1969,5,20.8946,20,19690520.0,1969.38327,2440362.39456
1549,1969,6,17.0974,17,19690617.0,1969.4578,2440389.59736
1550,1969,7,14.2964,14,19690714.0,1969.53232,2440416.79637
1551,1969,8,10.5129,10,19690810.0,1969.60688,2440444.0128900004
1552,1969,9,6.7581,6,19690906.0,1969.68153,2440471.2581
1553,1969,10,4.0311,4,19691004.0,1969.75625,2440498.53109
1554,1969,10,31.3244,31,19691031.0,1969.83103,2440525.82443
1555,1969,11,27.6326,27,19691127.0,1969.90584,2440553.1326
1556,1969,12,24.9553,24,19691224.0,1969.9807,2440580.45529
1557,1970,1,21.291,21,19700121.0,1970.05559,2440580.45529
1558,1970,2,17.6324,17,19700217.0,1970.1305,2440635.13242
1559,1970,3,16.9586,16,19700316.0,1970.20537,2440662.4586099996
1560,1970,4,13.2487,13,19700413.0,1970.28013,2440689.74873
1561,1970,5,10.4946,10,19700510.0,1970.3547800000001,2440716.99455
1562,1970,6,6.7055,6,19700606.0,1970.4293300000002,2440744.2055
1563,1970,7,3.9031,3,19700703.0,1970.5038399999999,2440771.40311
1564,1970,7,31.1108,31,19700731.0,1970.57839,2440798.61075
1565,1970,8,27.3442,27,19700827.0,1970.6529999999998,2440825.84417
1566,1970,9,23.6069,23,19700923.0,1970.72769,2440853.10692
1567,1970,10,20.8932,20,19701020.0,1970.80245,2440880.39316
1568,1970,11,17.1958,17,19701117.0,1970.87725,2440907.69581
1569,1970,12,14.5127,14,19701214.0,1970.9520899999998,2440935.0127
1570,1971,1,10.8434,10,19710110.0,1971.02697,2440962.34345
1571,1971,2,7.1851,7,19710207.0,1971.1018800000002,2440989.6850900003
1572,1971,3,6.5202,6,19710306.0,1971.17677,2441017.02017
1573,1971,4,2.8265,2,19710402.0,1971.25158,2441044.32647
1574,1971,4,30.0895,30,19710430.0,1971.32627,2441071.58953
1575,1971,5,27.311999999999998,27,19710527.0,1971.40085,2441098.81201
1576,1971,6,23.5119,23,19710623.0,1971.4753699999999,2441126.0118400003
1577,1971,7,20.713,20,19710720.0,1971.5499,2441153.21295
1578,1971,8,16.935,16,19710816.0,1971.6244800000002,2441180.435
1579,1971,9,13.1864,13,19710913.0,1971.69914,2441207.6864400003
1580,1971,10,10.4644,10,19711010.0,1971.77387,2441234.9643599996
1581,1971,11,6.7611,6,19711106.0,1971.84866,2441262.26115
1582,1971,12,4.0724,4,19711204.0,1971.92349,2441289.57241
1583,1971,12,31.3985,31,19711231.0,1971.99836,2441316.8985200003
1584,1972,1,27.7366,27,19720127.0,1972.07305,2441344.2366400003
1585,1972,2,24.0769,24,19720224.0,1972.14775,2441371.57694
1586,1972,3,22.397,22,19720322.0,1972.2224,2441398.8969799997
1587,1972,4,18.6777,18,19720418.0,1972.29693,2441426.17765
1588,1972,5,15.9145,15,19720515.0,1972.37135,2441453.4145299997
